| n | Iterative C | Recursive C | Dynamic Programming  C | Iterative P | Recursive P | Dynamic Programming  P |
| 333001 | 0.00470  |    -     | 0.01974  |0.13189  |    -     |    -     |
| 333501 | 0.00477  |    -     | 0.01964  |0.13201  |    -     |    -     |
| 334001 | 0.00482  |    -     | 0.01705  |0.13070  |    -     |    -     |
| 334501 | 0.00483  |    -     | 0.01955  |0.13186  |    -     |    -     |
| 335001 | 0.00487  |    -     | 0.01988  |0.12383  |    -     |    -     |
| 335501 | 0.00466  |    -     | 0.01967  |0.12801  |    -     |    -     |
| 336001 | 0.00564  |    -     | 0.01957  |0.13186  |    -     |    -     |
| 336501 | 0.00454  |    -     | 0.01946  |0.12778  |    -     |    -     |
| 337001 | 0.00469  |    -     | 0.01975  |0.13111  |    -     |    -     |
| 337501 | 0.00471  |    -     | 0.01842  |0.12866  |    -     |    -     |
| 338001 | 0.00460  |    -     | 0.01943  |0.12910  |    -     |    -     |
| 338501 | 0.00480  |    -     | 0.01961  |0.13176  |    -     |    -     |
| 339001 | 0.00465  |    -     | 0.01950  |0.13175  |    -     |    -     |
| 339501 | 0.00460  |    -     | 0.01914  |0.13000  |    -     |    -     |
| 340001 | 0.00486  |    -     | 0.01974  |0.13184  |    -     |    -     |
| 340501 | 0.00480  |    -     | 0.01958  |0.13180  |    -     |    -     |
| 341001 | 0.00482  |    -     | 0.01974  |0.13046  |    -     |    -     |
| 341501 | 0.00464  |    -     | 0.01950  |0.13179  |    -     |    -     |
| 342001 | 0.00463  |    -     | 0.01950  |0.13156  |    -     |    -     |
| 342501 | 0.00465  |    -     | 0.01950  |0.13182  |    -     |    -     |
| 343001 | 0.00465  |    -     | 0.01950  |0.13167  |    -     |    -     |
| 343501 | 0.00468  |    -     | 0.01988  |0.12509  |    -     |    -     |
| 344001 | 0.00464  |    -     | 0.01903  |0.12996  |    -     |    -     |
| 344501 | 0.00465  |    -     | 0.01952  |0.12782  |    -     |    -     |
| 345001 | 0.00461  |    -     | 0.01945  |0.12998  |    -     |    -     |
| 345501 | 0.00463  |    -     | 0.01950  |0.12189  |    -     |    -     |
| 346001 | 0.00460  |    -     | 0.01944  |0.12982  |    -     |    -     |
| 346501 | 0.00469  |    -     | 0.01950  |0.13089  |    -     |    -     |
| 347001 | 0.00460  |    -     | 0.01861  |0.13032  |    -     |    -     |
| 347501 | 0.00488  |    -     | 0.02002  |0.12757  |    -     |    -     |
| 348001 | 0.00459  |    -     | 0.01779  |0.12780  |    -     |    -     |
| 348501 | 0.00474  |    -     | 0.01932  |0.12513  |    -     |    -     |
| 349001 | 0.00468  |    -     | 0.01966  |0.13193  |    -     |    -     |
| 349501 | 0.00471  |    -     | 0.01963  |0.13191  |    -     |    -     |
| 350001 | 0.00477  |    -     | 0.01959  |0.13063  |    -     |    -     |
| 350501 | 0.00484  |    -     | 0.01854  |0.13095  |    -     |    -     |
| 351001 | 0.00474  |    -     | 0.01965  |0.12766  |    -     |    -     |
| 351501 | 0.00492  |    -     | 0.01990  |0.12580  |    -     |    -     |
| 352001 | 0.00491  |    -     | 0.01981  |0.13090  |    -     |    -     |
| 352501 | 0.00481  |    -     | 0.01977  |0.12786  |    -     |    -     |
| 353001 | 0.00476  |    -     | 0.01886  |0.12687  |    -     |    -     |
| 353501 | 0.00479  |    -     | 0.01989  |0.13197  |    -     |    -     |
| 354001 | 0.00480  |    -     | 0.01969  |0.13159  |    -     |    -     |
| 354501 | 0.00479  |    -     | 0.01949  |0.12801  |    -     |    -     |
| 355001 | 0.00495  |    -     | 0.01985  |0.12382  |    -     |    -     |
| 355501 | 0.00490  |    -     | 0.01970  |0.13217  |    -     |    -     |
| 356001 | 0.00488  |    -     | 0.01974  |0.12762  |    -     |    -     |
| 356501 | 0.00525  |    -     | 0.01993  |0.13096  |    -     |    -     |
| 357001 | 0.00482  |    -     | 0.01971  |0.13028  |    -     |    -     |
| 357501 | 0.00487  |    -     | 0.01930  |0.12343  |    -     |    -     |
| 358001 | 0.00470  |    -     | 0.01956  |0.12843  |    -     |    -     |
| 358501 | 0.00470  |    -     | 0.01965  |0.13038  |    -     |    -     |
| 359001 | 0.00491  |    -     | 0.01986  |0.12857  |    -     |    -     |
| 359501 | 0.00487  |    -     | 0.03667  |0.13092  |    -     |    -     |
| 360001 | 0.00479  |    -     | 0.02007  |0.12998  |    -     |    -     |
| 360501 | 0.00499  |    -     | 0.01713  |0.13010  |    -     |    -     |
| 361001 | 0.00480  |    -     | 0.02026  |0.12825  |    -     |    -     |
| 361501 | 0.00476  |    -     | 0.01952  |0.13192  |    -     |    -     |
| 362001 | 0.00483  |    -     | 0.01964  |0.13170  |    -     |    -     |
| 362501 | 0.00474  |    -     | 0.01972  |0.13190  |    -     |    -     |
| 363001 | 0.00454  |    -     | 0.01967  |0.13024  |    -     |    -     |
| 363501 | 0.00462  |    -     | 0.01949  |0.13115  |    -     |    -     |
| 364001 | 0.00484  |    -     | 0.01986  |0.12542  |    -     |    -     |
| 364501 | 0.00500  |    -     | 0.01991  |0.12533  |    -     |    -     |
| 365001 | 0.00481  |    -     | 0.01906  |0.13178  |    -     |    -     |
| 365501 | 0.00475  |    -     | 0.01983  |0.11948  |    -     |    -     |
| 366001 | 0.00477  |    -     | 0.01976  |0.12579  |    -     |    -     |
| 366501 | 0.00486  |    -     | 0.01948  |0.12824  |    -     |    -     |
| 367001 | 0.00469  |    -     | 0.01969  |0.12725  |    -     |    -     |
| 367501 | 0.00482  |    -     | 0.01972  |0.12825  |    -     |    -     |
| 368001 | 0.00483  |    -     | 0.01987  |0.13042  |    -     |    -     |
| 368501 | 0.00490  |    -     | 0.01818  |0.12975  |    -     |    -     |
| 369001 | 0.00491  |    -     | 0.01986  |0.12906  |    -     |    -     |
| 369501 | 0.00479  |    -     | 0.01945  |0.13200  |    -     |    -     |
| 370001 | 0.00494  |    -     | 0.01767  |0.12063  |    -     |    -     |
| 370501 | 0.00465  |    -     | 0.01948  |0.13192  |    -     |    -     |
| 371001 | 0.00479  |    -     | 0.01964  |0.13193  |    -     |    -     |
| 371501 | 0.00487  |    -     | 0.01963  |0.13187  |    -     |    -     |
| 372001 | 0.00461  |    -     | 0.01964  |0.13188  |    -     |    -     |
| 372501 | 0.00476  |    -     | 0.01958  |0.13181  |    -     |    -     |
| 373001 | 0.00525  |    -     | 0.01968  |0.12798  |    -     |    -     |
| 373501 | 0.00477  |    -     | 0.01957  |0.12872  |    -     |    -     |
| 374001 | 0.00475  |    -     | 0.01959  |0.12652  |    -     |    -     |
| 374501 | 0.00466  |    -     | 0.01945  |0.12967  |    -     |    -     |
| 375001 | 0.00483  |    -     | 0.01986  |0.13191  |    -     |    -     |
| 375501 | 0.00477  |    -     | 0.01796  |0.13196  |    -     |    -     |
| 376001 | 0.00482  |    -     | 0.01964  |0.13178  |    -     |    -     |
| 376501 | 0.00475  |    -     | 0.01861  |0.12520  |    -     |    -     |
| 377001 | 0.00475  |    -     | 0.01922  |0.12789  |    -     |    -     |
| 377501 | 0.00487  |    -     | 0.01977  |0.13206  |    -     |    -     |
| 378001 | 0.00483  |    -     | 0.01966  |0.12998  |    -     |    -     |
| 378501 | 0.00468  |    -     | 0.02056  |0.12912  |    -     |    -     |
| 379001 | 0.00476  |    -     | 0.01951  |0.13182  |    -     |    -     |
| 379501 | 0.00467  |    -     | 0.01956  |0.12642  |    -     |    -     |
| 380001 | 0.00470  |    -     | 0.01951  |0.12846  |    -     |    -     |
| 380501 | 0.00468  |    -     | 0.01960  |0.13156  |    -     |    -     |
| 381001 | 0.00462  |    -     | 0.01956  |0.13171  |    -     |    -     |
| 381501 | 0.00470  |    -     | 0.01958  |0.13192  |    -     |    -     |
| 382001 | 0.00463  |    -     | 0.01954  |0.12364  |    -     |    -     |
| 382501 | 0.00471  |    -     | 0.01916  |0.13042  |    -     |    -     |
| 383001 | 0.00471  |    -     | 0.01953  |0.12946  |    -     |    -     |
| 383501 | 0.00447  |    -     | 0.01984  |0.13060  |    -     |    -     |
| 384001 | 0.00459  |    -     | 0.01948  |0.13186  |    -     |    -     |
| 384501 | 0.00496  |    -     | 0.01966  |0.12612  |    -     |    -     |
| 385001 | 0.00443  |    -     | 0.01948  |0.12592  |    -     |    -     |
| 385501 | 0.00483  |    -     | 0.01931  |0.12561  |    -     |    -     |
| 386001 | 0.00461  |    -     | 0.01865  |0.13115  |    -     |    -     |
| 386501 | 0.00473  |    -     | 0.01971  |0.13195  |    -     |    -     |
| 387001 | 0.00485  |    -     | 0.01970  |0.12731  |    -     |    -     |
| 387501 | 0.00276  |    -     | 0.02216  |0.13208  |    -     |    -     |
| 388001 | 0.00470  |    -     | 0.01959  |0.13192  |    -     |    -     |
| 388501 | 0.00475  |    -     | 0.01957  |0.13199  |    -     |    -     |
| 389001 | 0.00476  |    -     | 0.01968  |0.13191  |    -     |    -     |
| 389501 | 0.00467  |    -     | 0.01961  |0.13182  |    -     |    -     |
| 390001 | 0.00479  |    -     | 0.01954  |0.13192  |    -     |    -     |
| 390501 | 0.00481  |    -     | 0.01979  |0.12573  |    -     |    -     |
| 391001 | 0.00475  |    -     | 0.01957  |0.13178  |    -     |    -     |
| 391501 | 0.00486  |    -     | 0.01969  |0.13183  |    -     |    -     |
| 392001 | 0.00468  |    -     | 0.01972  |0.13147  |    -     |    -     |
| 392501 | 0.00467  |    -     | 0.01963  |0.13126  |    -     |    -     |
| 393001 | 0.00478  |    -     | 0.01940  |0.12900  |    -     |    -     |
| 393501 | 0.00466  |    -     | 0.01963  |0.13189  |    -     |    -     |
| 394001 | 0.00482  |    -     | 0.01967  |0.13196  |    -     |    -     |
| 394501 | 0.00466  |    -     | 0.01964  |0.13191  |    -     |    -     |
| 395001 | 0.00485  |    -     | 0.01971  |0.13188  |    -     |    -     |
| 395501 | 0.00481  |    -     | 0.01964  |0.13209  |    -     |    -     |
| 396001 | 0.00473  |    -     | 0.01968  |0.13195  |    -     |    -     |
| 396501 | 0.00472  |    -     | 0.01963  |0.13195  |    -     |    -     |
| 397001 | 0.00479  |    -     | 0.01957  |0.13188  |    -     |    -     |
| 397501 | 0.00463  |    -     | 0.01950  |0.13179  |    -     |    -     |
| 398001 | 0.00476  |    -     | 0.01959  |0.12719  |    -     |    -     |
| 398501 | 0.00458  |    -     | 0.01949  |0.13177  |    -     |    -     |
| 399001 | 0.00499  |    -     | 0.01967  |0.12702  |    -     |    -     |
| 399501 | 0.00482  |    -     | 0.01956  |0.13152  |    -     |    -     |
| 400001 | 0.00480  |    -     | 0.01962  |0.13195  |    -     |    -     |
| 400501 | 0.00481  |    -     | 0.01968  |0.12698  |    -     |    -     |
| 401001 | 0.00483  |    -     | 0.01964  |0.13149  |    -     |    -     |
| 401501 | 0.00478  |    -     | 0.01971  |0.13187  |    -     |    -     |
| 402001 | 0.00478  |    -     | 0.01964  |0.13158  |    -     |    -     |
| 402501 | 0.00479  |    -     | 0.01966  |0.13190  |    -     |    -     |
| 403001 | 0.00476  |    -     | 0.01968  |0.13101  |    -     |    -     |
| 403501 | 0.00480  |    -     | 0.01965  |0.12888  |    -     |    -     |
| 404001 | 0.00482  |    -     | 0.01967  |0.13200  |    -     |    -     |
| 404501 | 0.00486  |    -     | 0.01968  |0.13196  |    -     |    -     |
| 405001 | 0.00478  |    -     | 0.01967  |0.13192  |    -     |    -     |
| 405501 | 0.00462  |    -     | 0.01949  |0.12975  |    -     |    -     |
| 406001 | 0.00476  |    -     | 0.01964  |0.12661  |    -     |    -     |
| 406501 | 0.00464  |    -     | 0.01975  |0.13184  |    -     |    -     |
| 407001 | 0.00489  |    -     | 0.01974  |0.12862  |    -     |    -     |
| 407501 | 0.00477  |    -     | 0.01985  |0.12905  |    -     |    -     |
| 408001 | 0.00474  |    -     | 0.01963  |0.13098  |    -     |    -     |
| 408501 | 0.00480  |    -     | 0.01957  |0.13199  |    -     |    -     |
| 409001 | 0.00485  |    -     | 0.01964  |0.13183  |    -     |    -     |
| 409501 | 0.00481  |    -     | 0.01969  |0.12825  |    -     |    -     |
| 410001 | 0.00479  |    -     | 0.01951  |0.13191  |    -     |    -     |
| 410501 | 0.00489  |    -     | 0.01983  |0.12827  |    -     |    -     |
| 411001 | 0.00475  |    -     | 0.01992  |0.13194  |    -     |    -     |
| 411501 | 0.00480  |    -     | 0.01967  |0.13190  |    -     |    -     |
| 412001 | 0.00476  |    -     | 0.01967  |0.13181  |    -     |    -     |
| 412501 | 0.00466  |    -     | 0.01947  |0.12827  |    -     |    -     |
| 413001 | 0.00477  |    -     | 0.01965  |0.12986  |    -     |    -     |
| 413501 | 0.00474  |    -     | 0.01968  |0.13158  |    -     |    -     |
| 414001 | 0.00476  |    -     | 0.03959  |0.12970  |    -     |    -     |
| 414501 | 0.00468  |    -     | 0.01958  |0.13118  |    -     |    -     |
| 415001 | 0.00499  |    -     | 0.01976  |0.13193  |    -     |    -     |
| 415501 | 0.00473  |    -     | 0.01965  |0.13055  |    -     |    -     |
| 416001 | 0.00478  |    -     | 0.01963  |0.12714  |    -     |    -     |
| 416501 | 0.00467  |    -     | 0.01961  |0.12812  |    -     |    -     |
| 417001 | 0.00473  |    -     | 0.01968  |0.13188  |    -     |    -     |
| 417501 | 0.00486  |    -     | 0.01978  |0.12829  |    -     |    -     |
| 418001 | 0.00475  |    -     | 0.01974  |0.12774  |    -     |    -     |
| 418501 | 0.00561  |    -     | 0.01985  |0.12858  |    -     |    -     |
| 419001 | 0.00472  |    -     | 0.01956  |0.12743  |    -     |    -     |
| 419501 | 0.00471  |    -     | 0.01950  |0.13181  |    -     |    -     |
| 420001 | 0.00485  |    -     | 0.01979  |0.13203  |    -     |    -     |
| 420501 | 0.00479  |    -     | 0.01969  |0.12779  |    -     |    -     |
| 421001 | 0.00475  |    -     | 0.01979  |0.12880  |    -     |    -     |
| 421501 | 0.00479  |    -     | 0.01972  |0.13014  |    -     |    -     |
| 422001 | 0.00476  |    -     | 0.01971  |0.13076  |    -     |    -     |
| 422501 | 0.00480  |    -     | 0.03966  |0.13120  |    -     |    -     |
| 423001 | 0.00482  |    -     | 0.01974  |0.12835  |    -     |    -     |
| 423501 | 0.00497  |    -     | 0.01902  |0.13204  |    -     |    -     |
| 424001 | 0.00498  |    -     | 0.01938  |0.12771  |    -     |    -     |
| 424501 | 0.00478  |    -     | 0.01902  |0.13204  |    -     |    -     |
| 425001 | 0.00486  |    -     | 0.01984  |0.13015  |    -     |    -     |
| 425501 | 0.00483  |    -     | 0.01972  |0.13185  |    -     |    -     |
| 426001 | 0.00481  |    -     | 0.01979  |0.13182  |    -     |    -     |
| 426501 | 0.00466  |    -     | 0.01955  |0.13192  |    -     |    -     |
| 427001 | 0.00473  |    -     | 0.01966  |0.13181  |    -     |    -     |
| 427501 | 0.00470  |    -     | 0.01964  |0.12916  |    -     |    -     |
| 428001 | 0.00474  |    -     | 0.01838  |0.12732  |    -     |    -     |
| 428501 | 0.00487  |    -     | 0.01965  |0.13197  |    -     |    -     |
| 429001 | 0.00489  |    -     | 0.01979  |0.13139  |    -     |    -     |
| 429501 | 0.00485  |    -     | 0.01970  |0.13189  |    -     |    -     |
| 430001 | 0.00479  |    -     | 0.01972  |0.12490  |    -     |    -     |
| 430501 | 0.00483  |    -     | 0.01983  |0.12512  |    -     |    -     |
| 431001 | 0.00456  |    -     | 0.01952  |0.13081  |    -     |    -     |
| 431501 | 0.00472  |    -     | 0.01930  |0.12286  |    -     |    -     |
| 432001 | 0.00481  |    -     | 0.03817  |0.12724  |    -     |    -     |
| 432501 | 0.00473  |    -     | 0.01947  |0.13078  |    -     |    -     |
| 433001 | 0.00478  |    -     | 0.01970  |0.12802  |    -     |    -     |
| 433501 | 0.00475  |    -     | 0.01975  |0.13191  |    -     |    -     |
| 434001 | 0.00469  |    -     | 0.01952  |0.12928  |    -     |    -     |
| 434501 | 0.00471  |    -     | 0.01955  |0.13186  |    -     |    -     |
| 435001 | 0.00495  |    -     | 0.01971  |0.13196  |    -     |    -     |
| 435501 | 0.00490  |    -     | 0.01969  |0.12704  |    -     |    -     |
| 436001 | 0.00476  |    -     | 0.01973  |0.13047  |    -     |    -     |
| 436501 | 0.00470  |    -     | 0.01972  |0.13181  |    -     |    -     |
| 437001 | 0.00469  |    -     | 0.01891  |0.12774  |    -     |    -     |
| 437501 | 0.00484  |    -     | 0.01976  |0.12547  |    -     |    -     |
| 438001 | 0.00480  |    -     | 0.01977  |0.12819  |    -     |    -     |
| 438501 | 0.00474  |    -     | 0.01969  |0.13172  |    -     |    -     |
| 439001 | 0.00478  |    -     | 0.01877  |0.12955  |    -     |    -     |
| 439501 | 0.00468  |    -     | 0.01946  |0.12818  |    -     |    -     |
| 440001 | 0.00479  |    -     | 0.01957  |0.13195  |    -     |    -     |
| 440501 | 0.00468  |    -     | 0.01963  |0.13526  |    -     |    -     |
| 441001 | 0.00484  |    -     | 0.01966  |0.12758  |    -     |    -     |
| 441501 | 0.00470  |    -     | 0.01964  |0.13180  |    -     |    -     |
| 442001 | 0.00473  |    -     | 0.01957  |0.13149  |    -     |    -     |
| 442501 | 0.00534  |    -     | 0.01981  |0.13187  |    -     |    -     |
| 443001 | 0.00468  |    -     | 0.01964  |0.13192  |    -     |    -     |
| 443501 | 0.00485  |    -     | 0.03951  |0.13191  |    -     |    -     |
| 444001 | 0.00468  |    -     | 0.01964  |0.13197  |    -     |    -     |
| 444501 | 0.00472  |    -     | 0.01958  |0.13185  |    -     |    -     |
| 445001 | 0.00466  |    -     | 0.01980  |0.13190  |    -     |    -     |
| 445501 | 0.00462  |    -     | 0.01952  |0.13178  |    -     |    -     |
| 446001 | 0.00486  |    -     | 0.01901  |0.13191  |    -     |    -     |
| 446501 | 0.00477  |    -     | 0.01965  |0.13191  |    -     |    -     |
| 447001 | 0.00466  |    -     | 0.01951  |0.13185  |    -     |    -     |
| 447501 | 0.00468  |    -     | 0.01969  |0.13196  |    -     |    -     |
| 448001 | 0.00436  |    -     | 0.01992  |0.13208  |    -     |    -     |
| 448501 | 0.00478  |    -     | 0.01955  |0.13083  |    -     |    -     |
| 449001 | 0.00473  |    -     | 0.01954  |0.12964  |    -     |    -     |
| 449501 | 0.00477  |    -     | 0.01987  |0.13193  |    -     |    -     |
| 450001 | 0.00479  |    -     | 0.01973  |0.13194  |    -     |    -     |
| 450501 | 0.00487  |    -     | 0.01965  |0.13199  |    -     |    -     |
| 451001 | 0.00470  |    -     | 0.01946  |0.12902  |    -     |    -     |
| 451501 | 0.00466  |    -     | 0.01956  |0.13174  |    -     |    -     |
| 452001 | 0.00470  |    -     | 0.01857  |0.13182  |    -     |    -     |
| 452501 | 0.00470  |    -     | 0.01975  |0.13175  |    -     |    -     |
| 453001 | 0.00472  |    -     | 0.01948  |0.12708  |    -     |    -     |
| 453501 | 0.00463  |    -     | 0.01959  |0.12902  |    -     |    -     |
| 454001 | 0.00476  |    -     | 0.01964  |0.13043  |    -     |    -     |
| 454501 | 0.00466  |    -     | 0.01917  |0.13102  |    -     |    -     |
| 455001 | 0.00486  |    -     | 0.01947  |0.12936  |    -     |    -     |
| 455501 | 0.00473  |    -     | 0.01949  |0.13177  |    -     |    -     |
| 456001 | 0.00476  |    -     | 0.01963  |0.13188  |    -     |    -     |
| 456501 | 0.00480  |    -     | 0.01960  |0.13090  |    -     |    -     |
| 457001 | 0.00478  |    -     | 0.01969  |0.13196  |    -     |    -     |
| 457501 | 0.00464  |    -     | 0.01972  |0.13190  |    -     |    -     |
| 458001 | 0.00484  |    -     | 0.01968  |0.12725  |    -     |    -     |
| 458501 | 0.00480  |    -     | 0.01975  |0.13034  |    -     |    -     |
| 459001 | 0.00484  |    -     | 0.01967  |0.12847  |    -     |    -     |
| 459501 | 0.00468  |    -     | 0.01970  |0.13198  |    -     |    -     |
| 460001 | 0.00481  |    -     | 0.01941  |0.13208  |    -     |    -     |
| 460501 | 0.00480  |    -     | 0.01960  |0.13016  |    -     |    -     |
| 461001 | 0.00466  |    -     | 0.01890  |0.13200  |    -     |    -     |
| 461501 | 0.00476  |    -     | 0.01963  |0.13190  |    -     |    -     |
| 462001 | 0.00478  |    -     | 0.01959  |0.13202  |    -     |    -     |
| 462501 | 0.00481  |    -     | 0.01956  |0.13179  |    -     |    -     |
| 463001 | 0.00474  |    -     | 0.01974  |0.13215  |    -     |    -     |
| 463501 | 0.00470  |    -     | 0.01969  |0.13186  |    -     |    -     |
| 464001 | 0.00483  |    -     | 0.01795  |0.12775  |    -     |    -     |
| 464501 | 0.00479  |    -     | 0.01967  |0.12992  |    -     |    -     |
| 465001 | 0.00463  |    -     | 0.01968  |0.13109  |    -     |    -     |
| 465501 | 0.00469  |    -     | 0.01962  |0.12975  |    -     |    -     |
| 466001 | 0.00480  |    -     | 0.01966  |0.13001  |    -     |    -     |
| 466501 | 0.00477  |    -     | 0.01953  |0.12439  |    -     |    -     |
| 467001 | 0.00468  |    -     | 0.01804  |0.13188  |    -     |    -     |
| 467501 | 0.00474  |    -     | 0.01950  |0.13183  |    -     |    -     |
| 468001 | 0.00478  |    -     | 0.01960  |0.13188  |    -     |    -     |
| 468501 | 0.00488  |    -     | 0.01961  |0.13187  |    -     |    -     |
| 469001 | 0.00475  |    -     | 0.01957  |0.13082  |    -     |    -     |
| 469501 | 0.00483  |    -     | 0.01969  |0.12871  |    -     |    -     |
| 470001 | 0.00476  |    -     | 0.01974  |0.13122  |    -     |    -     |
| 470501 | 0.00481  |    -     | 0.01964  |0.13012  |    -     |    -     |
| 471001 | 0.00469  |    -     | 0.01964  |0.13179  |    -     |    -     |
| 471501 | 0.00477  |    -     | 0.01952  |0.13180  |    -     |    -     |
| 472001 | 0.00475  |    -     | 0.01962  |0.13213  |    -     |    -     |
| 472501 | 0.00476  |    -     | 0.01953  |0.13204  |    -     |    -     |
| 473001 | 0.00487  |    -     | 0.01975  |0.12863  |    -     |    -     |
| 473501 | 0.00462  |    -     | 0.01945  |0.12767  |    -     |    -     |
| 474001 | 0.00474  |    -     | 0.01895  |0.13186  |    -     |    -     |
| 474501 | 0.00466  |    -     | 0.01838  |0.12853  |    -     |    -     |
| 475001 | 0.00485  |    -     | 0.01967  |0.12675  |    -     |    -     |
| 475501 | 0.00473  |    -     | 0.01971  |0.12856  |    -     |    -     |
| 476001 | 0.00474  |    -     | 0.01938  |0.13005  |    -     |    -     |
| 476501 | 0.00471  |    -     | 0.01982  |0.12764  |    -     |    -     |
| 477001 | 0.00479  |    -     | 0.01965  |0.13184  |    -     |    -     |
| 477501 | 0.00464  |    -     | 0.01970  |0.13148  |    -     |    -     |
| 478001 | 0.00465  |    -     | 0.01956  |0.12743  |    -     |    -     |
| 478501 | 0.00470  |    -     | 0.01952  |0.12857  |    -     |    -     |
| 479001 | 0.00471  |    -     | 0.01952  |0.12880  |    -     |    -     |
| 479501 | 0.00472  |    -     | 0.01971  |0.13184  |    -     |    -     |
| 480001 | 0.00489  |    -     | 0.01964  |0.13114  |    -     |    -     |
| 480501 | 0.00474  |    -     | 0.01862  |0.13186  |    -     |    -     |
| 481001 | 0.00470  |    -     | 0.01940  |0.13143  |    -     |    -     |
| 481501 | 0.00476  |    -     | 0.01957  |0.13055  |    -     |    -     |
| 482001 | 0.00477  |    -     | 0.01972  |0.12804  |    -     |    -     |
| 482501 | 0.00456  |    -     | 0.01964  |0.12724  |    -     |    -     |
| 483001 | 0.00463  |    -     | 0.01888  |0.13181  |    -     |    -     |
| 483501 | 0.00482  |    -     | 0.01972  |0.13194  |    -     |    -     |
| 484001 | 0.00478  |    -     | 0.01971  |0.12447  |    -     |    -     |
| 484501 | 0.00474  |    -     | 0.03913  |0.12681  |    -     |    -     |
| 485001 | 0.00472  |    -     | 0.01750  |0.12802  |    -     |    -     |
| 485501 | 0.00470  |    -     | 0.01960  |0.13197  |    -     |    -     |
| 486001 | 0.00473  |    -     | 0.01979  |0.13193  |    -     |    -     |
| 486501 | 0.00470  |    -     | 0.01975  |0.13189  |    -     |    -     |
| 487001 | 0.00462  |    -     | 0.01947  |0.12692  |    -     |    -     |
| 487501 | 0.00461  |    -     | 0.01964  |0.12906  |    -     |    -     |
| 488001 | 0.00482  |    -     | 0.01955  |0.13149  |    -     |    -     |
| 488501 | 0.00468  |    -     | 0.01970  |0.12736  |    -     |    -     |
| 489001 | 0.00475  |    -     | 0.01951  |0.13123  |    -     |    -     |
| 489501 | 0.00478  |    -     | 0.01968  |0.12963  |    -     |    -     |
| 490001 | 0.00481  |    -     | 0.01963  |0.12648  |    -     |    -     |
| 490501 | 0.00483  |    -     | 0.01966  |0.12889  |    -     |    -     |
| 491001 | 0.00481  |    -     | 0.01960  |0.13189  |    -     |    -     |
| 491501 | 0.00488  |    -     | 0.01977  |0.12994  |    -     |    -     |
| 492001 | 0.00481  |    -     | 0.01972  |0.13056  |    -     |    -     |
| 492501 | 0.00482  |    -     | 0.01938  |0.13102  |    -     |    -     |
| 493001 | 0.00460  |    -     | 0.01978  |0.13200  |    -     |    -     |
| 493501 | 0.00463  |    -     | 0.01866  |0.13191  |    -     |    -     |
| 494001 | 0.00482  |    -     | 0.01970  |0.12656  |    -     |    -     |
| 494501 | 0.00462  |    -     | 0.01964  |0.13200  |    -     |    -     |
| 495001 | 0.00483  |    -     | 0.01904  |0.13183  |    -     |    -     |
| 495501 | 0.00473  |    -     | 0.01981  |0.12927  |    -     |    -     |
| 496001 | 0.00452  |    -     | 0.01971  |0.12700  |    -     |    -     |
| 496501 | 0.00469  |    -     | 0.01972  |0.12589  |    -     |    -     |
| 497001 | 0.00466  |    -     | 0.01956  |0.12942  |    -     |    -     |
| 497501 | 0.00477  |    -     | 0.01968  |0.12832  |    -     |    -     |
| 498001 | 0.00473  |    -     | 0.01958  |0.12691  |    -     |    -     |
| 498501 | 0.00461  |    -     | 0.01977  |0.12519  |    -     |    -     |
| 499001 | 0.00484  |    -     | 0.01963  |0.12973  |    -     |    -     |
| 499501 | 0.00485  |    -     | 0.01980  |0.12987  |    -     |    -     |
